cap_factor,year,month,hh,mm,day
0,2011,4,23,0,8
0,2011,4,0,0,9
0,2011,4,1,0,9
0,2011,4,2,0,9
0,2011,4,3,0,9
0,2011,4,4,0,9
0,2011,4,5,0,9
0,2011,4,6,0,9
0.0784722,2011,4,7,0,9
0.741629,2011,4,8,0,9
0.659324,2011,4,9,0,9
0.601376,2011,4,10,0,9
0.663929,2011,4,11,0,9
0.722392,2011,4,12,0,9
0.936434,2011,4,13,0,9
0.807216,2011,4,14,0,9
0.646729,2011,4,15,0,9
0.284354,2011,4,16,0,9
0.110786,2011,4,17,0,9
0.0090255,2011,4,18,0,9
0,2011,4,19,0,9
0,2011,4,20,0,9
0,2011,4,21,0,9
0,2011,4,22,0,9
0,2011,4,23,0,9
0,2011,4,0,0,10
0,2011,4,1,0,10
0,2011,4,2,0,10
0,2011,4,3,0,10
0,2011,4,4,0,10
0,2011,4,5,0,10
0,2011,4,6,0,10
0.0585079,2011,4,7,0,10
0.29269,2011,4,8,0,10
0.18293,2011,4,9,0,10
0.226411,2011,4,10,0,10
0.596594,2011,4,11,0,10
0.731649,2011,4,12,0,10
0.708484,2011,4,13,0,10
0.682146,2011,4,14,0,10
0.79487,2011,4,15,0,10
0.490417,2011,4,16,0,10
0.563261,2011,4,17,0,10
0.0423586,2011,4,18,0,10
0,2011,4,19,0,10
0,2011,4,20,0,10
0,2011,4,21,0,10
0,2011,4,22,0,10
0,2011,4,23,0,10
0,2011,4,0,0,11
0,2011,4,1,0,11
0,2011,4,2,0,11
0,2011,4,3,0,11
0,2011,4,4,0,11
0,2011,4,5,0,11
0.0189826,2011,4,6,0,11
0.50989,2011,4,7,0,11
0.963259,2011,4,8,0,11
0.773335,2011,4,9,0,11
0.536489,2011,4,10,0,11
0.350182,2011,4,11,0,11
0.385366,2011,4,12,0,11
0.241347,2011,4,13,0,11
0.804776,2011,4,14,0,11
0.678133,2011,4,15,0,11
0.332837,2011,4,16,0,11
0.130078,2011,4,17,0,11
0.0482985,2011,4,18,0,11
0,2011,4,19,0,11
0,2011,4,20,0,11
0,2011,4,21,0,11
0,2011,4,22,0,11
0,2011,4,23,0,11
0,2011,4,0,0,12
0,2011,4,1,0,12
0,2011,4,2,0,12
0,2011,4,3,0,12
0,2011,4,4,0,12
0,2011,4,5,0,12
0.0213965,2011,4,6,0,12
0.521237,2011,4,7,0,12
0.973322,2011,4,8,0,12
1,2011,4,9,0,12
1,2011,4,10,0,12
1,2011,4,11,0,12
1,2011,4,12,0,12
1,2011,4,13,0,12
1,2011,4,14,0,12
1,2011,4,15,0,12
0.566849,2011,4,16,0,12
0.58149,2011,4,17,0,12
0.0502493,2011,4,18,0,12
0,2011,4,19,0,12
0,2011,4,20,0,12
0,2011,4,21,0,12
0,2011,4,22,0,12
0,2011,4,23,0,12
0,2011,4,0,0,13
0,2011,4,1,0,13
0,2011,4,2,0,13
0,2011,4,3,0,13
0,2011,4,4,0,13
0,2011,4,5,0,13
0.0236897,2011,4,6,0,13
0.520274,2011,4,7,0,13
0.954839,2011,4,8,0,13
0.305532,2011,4,9,0,13
0.460297,2011,4,10,0,13
1,2011,4,11,0,13
0.711696,2011,4,12,0,13
0.453319,2011,4,13,0,13
0.602001,2011,4,14,0,13
0.269618,2011,4,15,0,13
0.251315,2011,4,16,0,13
0.397881,2011,4,17,0,13
0.0508828,2011,4,18,0,13
0,2011,4,19,0,13
0,2011,4,20,0,13
0,2011,4,21,0,13
0,2011,4,22,0,13
0,2011,4,23,0,13
0,2011,4,0,0,14
0,2011,4,1,0,14
0,2011,4,2,0,14
0,2011,4,3,0,14
0,2011,4,4,0,14
0,2011,4,5,0,14
0.0103802,2011,4,6,0,14
0.0283207,2011,4,7,0,14
0.293947,2011,4,8,0,14
0.420941,2011,4,9,0,14
0.658959,2011,4,10,0,14
0.788431,2011,4,11,0,14
0.801893,2011,4,12,0,14
0.748212,2011,4,13,0,14
0.857593,2011,4,14,0,14
1,2011,4,15,0,14
0.926575,2011,4,16,0,14
0.560711,2011,4,17,0,14
0.0371131,2011,4,18,0,14
0,2011,4,19,0,14
0,2011,4,20,0,14
0,2011,4,21,0,14
0,2011,4,22,0,14
0,2011,4,23,0,14
0,2011,4,0,0,15
0,2011,4,1,0,15
0,2011,4,2,0,15
0,2011,4,3,0,15
0,2011,4,4,0,15
0,2011,4,5,0,15
0.0312863,2011,4,6,0,15
0.0436273,2011,4,7,0,15
0.0240708,2011,4,8,0,15
0.202901,2011,4,9,0,15
0.417536,2011,4,10,0,15
0.584324,2011,4,11,0,15
0.372814,2011,4,12,0,15
0.293124,2011,4,13,0,15
0.244387,2011,4,14,0,15
0.408705,2011,4,15,0,15
0.297502,2011,4,16,0,15
0.24769,2011,4,17,0,15
0.0231277,2011,4,18,0,15
0,2011,4,19,0,15
0,2011,4,20,0,15
0,2011,4,21,0,15
0,2011,4,22,0,15
0,2011,4,23,0,15
0,2011,4,0,0,16
0,2011,4,1,0,16
0,2011,4,2,0,16
0,2011,4,3,0,16
0,2011,4,4,0,16
0,2011,4,5,0,16
0.0341357,2011,4,6,0,16
0.0022093,2011,4,7,0,16
0.955741,2011,4,8,0,16
0.256712,2011,4,9,0,16
1,2011,4,10,0,16
1,2011,4,11,0,16
1,2011,4,12,0,16
0.937584,2011,4,13,0,16
0.974938,2011,4,14,0,16
0.510835,2011,4,15,0,16
0.492026,2011,4,16,0,16
0.194737,2011,4,17,0,16
0.0189289,2011,4,18,0,16
0,2011,4,19,0,16
0,2011,4,20,0,16
0,2011,4,21,0,16
0,2011,4,22,0,16
0,2011,4,23,0,16
0,2011,4,0,0,17
0,2011,4,1,0,17
0,2011,4,2,0,17
0,2011,4,3,0,17
0,2011,4,4,0,17
0,2011,4,5,0,17
0.0368824,2011,4,6,0,17
0.539547,2011,4,7,0,17
0.914752,2011,4,8,0,17
1,2011,4,9,0,17
1,2011,4,10,0,17
0.740822,2011,4,11,0,17
0.427467,2011,4,12,0,17
0.726298,2011,4,13,0,17
0.457857,2011,4,14,0,17
0.585668,2011,4,15,0,17
0.0866015,2011,4,16,0,17
0.215944,2011,4,17,0,17
0.0560417,2011,4,18,0,17
0,2011,4,19,0,17
0,2011,4,20,0,17
0,2011,4,21,0,17
0,2011,4,22,0,17
0,2011,4,23,0,17
0,2011,4,0,0,18
0,2011,4,1,0,18
0,2011,4,2,0,18
0,2011,4,3,0,18
0,2011,4,4,0,18
0,2011,4,5,0,18
0.0192472,2011,4,6,0,18
0.250783,2011,4,7,0,18
0.783173,2011,4,8,0,18
0.592924,2011,4,9,0,18
0.654995,2011,4,10,0,18
0.95083,2011,4,11,0,18
0.888113,2011,4,12,0,18
0.513511,2011,4,13,0,18
0.584913,2011,4,14,0,18
0.566415,2011,4,15,0,18
0.141724,2011,4,16,0,18
0.119032,2011,4,17,0,18
0.0574107,2011,4,18,0,18
0,2011,4,19,0,18
0,2011,4,20,0,18
0,2011,4,21,0,18
0,2011,4,22,0,18
0,2011,4,23,0,18
0,2011,4,0,0,19
0,2011,4,1,0,19
0,2011,4,2,0,19
0,2011,4,3,0,19
0,2011,4,4,0,19
0,2011,4,5,0,19
0.0140879,2011,4,6,0,19
0.365214,2011,4,7,0,19
0.785512,2011,4,8,0,19
0.793948,2011,4,9,0,19
0.850288,2011,4,10,0,19
0.89184,2011,4,11,0,19
0.89115,2011,4,12,0,19
0.85605,2011,4,13,0,19
0.702797,2011,4,14,0,19
0.650608,2011,4,15,0,19
0.521961,2011,4,16,0,19
0.349728,2011,4,17,0,19
0.0260553,2011,4,18,0,19
0,2011,4,19,0,19
0,2011,4,20,0,19
0,2011,4,21,0,19
0,2011,4,22,0,19
0,2011,4,23,0,19
0,2011,4,0,0,20
0,2011,4,1,0,20
0,2011,4,2,0,20
0,2011,4,3,0,20
0,2011,4,4,0,20
0,2011,4,5,0,20
0.0517344,2011,4,6,0,20
0.578881,2011,4,7,0,20
0.96064,2011,4,8,0,20
1,2011,4,9,0,20
0.509768,2011,4,10,0,20
0.620838,2011,4,11,0,20
0.799983,2011,4,12,0,20
0.696714,2011,4,13,0,20
0.623352,2011,4,14,0,20
0.281699,2011,4,15,0,20
0.972319,2011,4,16,0,20
0.595046,2011,4,17,0,20
0.0615982,2011,4,18,0,20
0,2011,4,19,0,20
0,2011,4,20,0,20
0,2011,4,21,0,20
0,2011,4,22,0,20
0,2011,4,23,0,20
0,2011,4,0,0,21
0,2011,4,1,0,21
0,2011,4,2,0,21
0,2011,4,3,0,21
0,2011,4,4,0,21
0,2011,4,5,0,21
0.0548805,2011,4,6,0,21
0.58533,2011,4,7,0,21
0.966933,2011,4,8,0,21
1,2011,4,9,0,21
1,2011,4,10,0,21
0.691588,2011,4,11,0,21
1,2011,4,12,0,21
1,2011,4,13,0,21
0.794147,2011,4,14,0,21
0.642869,2011,4,15,0,21
0.595502,2011,4,16,0,21
0.477266,2011,4,17,0,21
0.0620174,2011,4,18,0,21
0,2011,4,19,0,21
0,2011,4,20,0,21
0,2011,4,21,0,21
0,2011,4,22,0,21
0,2011,4,23,0,21
0,2011,4,0,0,22
0,2011,4,1,0,22
0,2011,4,2,0,22
0,2011,4,3,0,22
0,2011,4,4,0,22
0,2011,4,5,0,22
0.0562992,2011,4,6,0,22
0.591923,2011,4,7,0,22
0.985902,2011,4,8,0,22
1,2011,4,9,0,22
0.434679,2011,4,10,0,22
0.733267,2011,4,11,0,22
1,2011,4,12,0,22
1,2011,4,13,0,22
0.813103,2011,4,14,0,22
0.875973,2011,4,15,0,22
0.976058,2011,4,16,0,22
0.586484,2011,4,17,0,22
0.0666128,2011,4,18,0,22
0,2011,4,19,0,22
0,2011,4,20,0,22
0,2011,4,21,0,22
0,2011,4,22,0,22
0,2011,4,23,0,22
0,2011,4,0,0,23
0,2011,4,1,0,23
0,2011,4,2,0,23
0,2011,4,3,0,23
0,2011,4,4,0,23
0,2011,4,5,0,23
0.0140703,2011,4,6,0,23
0.206259,2011,4,7,0,23
0.484275,2011,4,8,0,23
0.90525,2011,4,9,0,23
0.413642,2011,4,10,0,23
0.289564,2011,4,11,0,23
0.431092,2011,4,12,0,23
0.399965,2011,4,13,0,23
0.561344,2011,4,14,0,23
0.601884,2011,4,15,0,23
0.524342,2011,4,16,0,23
0.208099,2011,4,17,0,23
0.0689192,2011,4,18,0,23
0,2011,4,19,0,23
0,2011,4,20,0,23
0,2011,4,21,0,23
0,2011,4,22,0,23
0,2011,4,23,0,23
0,2011,4,0,0,24
0,2011,4,1,0,24
0,2011,4,2,0,24
0,2011,4,3,0,24
0,2011,4,4,0,24
0,2011,4,5,0,24
0.0611347,2011,4,6,0,24
0.594223,2011,4,7,0,24
0.984345,2011,4,8,0,24
1,2011,4,9,0,24
1,2011,4,10,0,24
1,2011,4,11,0,24
1,2011,4,12,0,24
1,2011,4,13,0,24
0.421437,2011,4,14,0,24
1,2011,4,15,0,24
0.976976,2011,4,16,0,24
0.589512,2011,4,17,0,24
0.0427426,2011,4,18,0,24
0,2011,4,19,0,24
0,2011,4,20,0,24
0,2011,4,21,0,24
0,2011,4,22,0,24
0,2011,4,23,0,24
0,2011,4,0,0,25
0,2011,4,1,0,25
0,2011,4,2,0,25
0,2011,4,3,0,25
0,2011,4,4,0,25
0,2011,4,5,0,25
0.0689212,2011,4,6,0,25
0.292616,2011,4,7,0,25
0.300641,2011,4,8,0,25
0.766154,2011,4,9,0,25
0.263648,2011,4,10,0,25
0.727494,2011,4,11,0,25
0.552595,2011,4,12,0,25
0.374622,2011,4,13,0,25
0.384034,2011,4,14,0,25
0.789485,2011,4,15,0,25
0.927311,2011,4,16,0,25
0.580764,2011,4,17,0,25
0.0199044,2011,4,18,0,25
0,2011,4,19,0,25
0,2011,4,20,0,25
0,2011,4,21,0,25
0,2011,4,22,0,25
0,2011,4,23,0,25
0,2011,4,0,0,26
0,2011,4,1,0,26
0,2011,4,2,0,26
0,2011,4,3,0,26
0,2011,4,4,0,26
0,2011,4,5,0,26
0.0723901,2011,4,6,0,26
0.398924,2011,4,7,0,26
0.658507,2011,4,8,0,26
0.76286,2011,4,9,0,26
0.803731,2011,4,10,0,26
1,2011,4,11,0,26
1,2011,4,12,0,26
0.79117,2011,4,13,0,26
0.734236,2011,4,14,0,26
1,2011,4,15,0,26
0.962519,2011,4,16,0,26
0.236082,2011,4,17,0,26
0.0255267,2011,4,18,0,26
0,2011,4,19,0,26
0,2011,4,20,0,26
0,2011,4,21,0,26
0,2011,4,22,0,26
0,2011,4,23,0,26
0,2011,4,0,0,27
0,2011,4,1,0,27
0,2011,4,2,0,27
0,2011,4,3,0,27
0,2011,4,4,0,27
0,2011,4,5,0,27
0.0421643,2011,4,6,0,27
0.326643,2011,4,7,0,27
0.980033,2011,4,8,0,27
0.664534,2011,4,9,0,27
1,2011,4,10,0,27
1,2011,4,11,0,27
1,2011,4,12,0,27
1,2011,4,13,0,27
1,2011,4,14,0,27
1,2011,4,15,0,27
0.977601,2011,4,16,0,27
0.504403,2011,4,17,0,27
0.0533,2011,4,18,0,27
0,2011,4,19,0,27
0,2011,4,20,0,27
0,2011,4,21,0,27
0,2011,4,22,0,27
0,2011,4,23,0,27
0,2011,4,0,0,28
0,2011,4,1,0,28
0,2011,4,2,0,28
0,2011,4,3,0,28
0,2011,4,4,0,28
0,2011,4,5,0,28
0.0780664,2011,4,6,0,28
0.622994,2011,4,7,0,28
0.9899,2011,4,8,0,28
1,2011,4,9,0,28
1,2011,4,10,0,28
0.857918,2011,4,11,0,28
0.758294,2011,4,12,0,28
1,2011,4,13,0,28
1,2011,4,14,0,28
1,2011,4,15,0,28
0.646652,2011,4,16,0,28
0.615212,2011,4,17,0,28
0.0763248,2011,4,18,0,28
0,2011,4,19,0,28
0,2011,4,20,0,28
0,2011,4,21,0,28
0,2011,4,22,0,28
0,2011,4,23,0,28
0,2011,4,0,0,29
0,2011,4,1,0,29
0,2011,4,2,0,29
0,2011,4,3,0,29
0,2011,4,4,0,29
0,2011,4,5,0,29
0.0796412,2011,4,6,0,29
0.614033,2011,4,7,0,29
0.970988,2011,4,8,0,29
0.226186,2011,4,9,0,29
0.553577,2011,4,10,0,29
0.342328,2011,4,11,0,29
0.551978,2011,4,12,0,29
0.294295,2011,4,13,0,29
0.873717,2011,4,14,0,29
0.296161,2011,4,15,0,29
0.383285,2011,4,16,0,29
0.359408,2011,4,17,0,29
0.0481416,2011,4,18,0,29
0,2011,4,19,0,29
0,2011,4,20,0,29
0,2011,4,21,0,29
0,2011,4,22,0,29
0,2011,4,23,0,29
0,2011,4,0,0,30
0,2011,4,1,0,30
0,2011,4,2,0,30
0,2011,4,3,0,30
0,2011,4,4,0,30
0,2011,4,5,0,30
0.0864621,2011,4,6,0,30
0.626101,2011,4,7,0,30
0.98296,2011,4,8,0,30
1,2011,4,9,0,30
1,2011,4,10,0,30
1,2011,4,11,0,30
0.678949,2011,4,12,0,30
1,2011,4,13,0,30
1,2011,4,14,0,30
0.822219,2011,4,15,0,30
0.894959,2011,4,16,0,30
0.260637,2011,4,17,0,30
0.0587993,2011,4,18,0,30
0,2011,4,19,0,30
0,2011,4,20,0,30
0,2011,4,21,0,30
0,2011,4,22,0,30
0,2011,4,23,0,30
0,2011,5,0,0,1
0,2011,5,1,0,1
0,2011,5,2,0,1
0,2011,5,3,0,1
0,2011,5,4,0,1
0,2011,5,5,0,1
0.0323563,2011,5,6,0,1
0.288716,2011,5,7,0,1
0.652427,2011,5,8,0,1
0.807657,2011,5,9,0,1
0.859804,2011,5,10,0,1
0.980363,2011,5,11,0,1
0.853308,2011,5,12,0,1
0.640875,2011,5,13,0,1
0.923041,2011,5,14,0,1
0.835306,2011,5,15,0,1
0.980712,2011,5,16,0,1
0.517072,2011,5,17,0,1
0.0694129,2011,5,18,0,1
0,2011,5,19,0,1
0,2011,5,20,0,1
0,2011,5,21,0,1
0,2011,5,22,0,1
0,2011,5,23,0,1
0,2011,5,0,0,2
0,2011,5,1,0,2
0,2011,5,2,0,2
0,2011,5,3,0,2
0,2011,5,4,0,2
0,2011,5,5,0,2
0.0906346,2011,5,6,0,2
0.625497,2011,5,7,0,2
0.978696,2011,5,8,0,2
1,2011,5,9,0,2
1,2011,5,10,0,2
0.797041,2011,5,11,0,2
1,2011,5,12,0,2
0.788928,2011,5,13,0,2
0.70136,2011,5,14,0,2
0.0736036,2011,5,15,0,2
0.0272745,2011,5,16,0,2
0.0170347,2011,5,17,0,2
0.0226887,2011,5,18,0,2
0,2011,5,19,0,2
0,2011,5,20,0,2
0,2011,5,21,0,2
0,2011,5,22,0,2
0,2011,5,23,0,2
0,2011,5,0,0,3
0,2011,5,1,0,3
0,2011,5,2,0,3
0,2011,5,3,0,3
0,2011,5,4,0,3
0,2011,5,5,0,3
0.0714763,2011,5,6,0,3
0.452603,2011,5,7,0,3
0.0315949,2011,5,8,0,3
0.713069,2011,5,9,0,3
0.630114,2011,5,10,0,3
0.831197,2011,5,11,0,3
0.950555,2011,5,12,0,3
0.94883,2011,5,13,0,3
1,2011,5,14,0,3
1,2011,5,15,0,3
0.930026,2011,5,16,0,3
0.328302,2011,5,17,0,3
0.053909,2011,5,18,0,3
0,2011,5,19,0,3
0,2011,5,20,0,3
0,2011,5,21,0,3
0,2011,5,22,0,3
0,2011,5,23,0,3
0,2011,5,0,0,4
0,2011,5,1,0,4
0,2011,5,2,0,4
0,2011,5,3,0,4
0,2011,5,4,0,4
0,2011,5,5,0,4
0.0937453,2011,5,6,0,4
0.510788,2011,5,7,0,4
0.429385,2011,5,8,0,4
1,2011,5,9,0,4
1,2011,5,10,0,4
1,2011,5,11,0,4
1,2011,5,12,0,4
1,2011,5,13,0,4
1,2011,5,14,0,4
1,2011,5,15,0,4
1,2011,5,16,0,4
0.626249,2011,5,17,0,4
0.0880953,2011,5,18,0,4
0,2011,5,19,0,4
0,2011,5,20,0,4
0,2011,5,21,0,4
0,2011,5,22,0,4
0,2011,5,23,0,4
0,2011,5,0,0,5
0,2011,5,1,0,5
0,2011,5,2,0,5
0,2011,5,3,0,5
0,2011,5,4,0,5
0,2011,5,5,0,5
0,2011,5,6,0,5
0.0042689,2011,5,7,0,5
0.62848,2011,5,8,0,5
0.671608,2011,5,9,0,5
0.706361,2011,5,10,0,5
0.942284,2011,5,11,0,5
1,2011,5,12,0,5
1,2011,5,13,0,5
0.835696,2011,5,14,0,5
1,2011,5,15,0,5
0.999544,2011,5,16,0,5
0.624588,2011,5,17,0,5
0.0882945,2011,5,18,0,5
0,2011,5,19,0,5
0,2011,5,20,0,5
0,2011,5,21,0,5
0,2011,5,22,0,5
0,2011,5,23,0,5
0,2011,5,0,0,6
0,2011,5,1,0,6
0,2011,5,2,0,6
0,2011,5,3,0,6
0,2011,5,4,0,6
0,2011,5,5,0,6
0.0334571,2011,5,6,0,6
0.299152,2011,5,7,0,6
0.632003,2011,5,8,0,6
0.446675,2011,5,9,0,6
0.605496,2011,5,10,0,6
0.637623,2011,5,11,0,6
0.632511,2011,5,12,0,6
0.5864,2011,5,13,0,6
0.588371,2011,5,14,0,6
0.145388,2011,5,15,0,6
0.373054,2011,5,16,0,6
0.081247,2011,5,17,0,6
0.0228759,2011,5,18,0,6
0,2011,5,19,0,6
0,2011,5,20,0,6
0,2011,5,21,0,6
0,2011,5,22,0,6
0,2011,5,23,0,6
0,2011,5,0,0,7
0,2011,5,1,0,7
0,2011,5,2,0,7
0,2011,5,3,0,7
0,2011,5,4,0,7
0,2011,5,5,0,7
0.0114972,2011,5,6,0,7
0.135583,2011,5,7,0,7
0.148648,2011,5,8,0,7
0.553677,2011,5,9,0,7
0.309836,2011,5,10,0,7
0.415859,2011,5,11,0,7
0.535561,2011,5,12,0,7
0.390214,2011,5,13,0,7
0.272982,2011,5,14,0,7
0.111896,2011,5,15,0,7
0.0538068,2011,5,16,0,7
0.0251687,2011,5,17,0,7
0.0127769,2011,5,18,0,7
0,2011,5,19,0,7
0,2011,5,20,0,7
0,2011,5,21,0,7
0,2011,5,22,0,7
0,2011,5,23,0,7
0,2011,5,0,0,8
0,2011,5,1,0,8
0,2011,5,2,0,8
0,2011,5,3,0,8
0,2011,5,4,0,8
0,2011,5,5,0,8
0.106997,2011,5,6,0,8
0.217166,2011,5,7,0,8
0.222827,2011,5,8,0,8
0.515621,2011,5,9,0,8
0.172795,2011,5,10,0,8
0.330122,2011,5,11,0,8
0.411228,2011,5,12,0,8
0.862946,2011,5,13,0,8
0.549744,2011,5,14,0,8
0.645575,2011,5,15,0,8
0.673843,2011,5,16,0,8
0.2779,2011,5,17,0,8
0.0319899,2011,5,18,0,8
0,2011,5,19,0,8
0,2011,5,20,0,8
0,2011,5,21,0,8
0,2011,5,22,0,8
0,2011,5,23,0,8
0,2011,5,0,0,9
0,2011,5,1,0,9
0,2011,5,2,0,9
0,2011,5,3,0,9
0,2011,5,4,0,9
0,2011,5,5,0,9
0,2011,5,6,0,9
0.007687,2011,5,7,0,9
0.200367,2011,5,8,0,9
0.825293,2011,5,9,0,9
0.529585,2011,5,10,0,9
0.654065,2011,5,11,0,9
0.753312,2011,5,12,0,9
0.883498,2011,5,13,0,9
0.515749,2011,5,14,0,9
0.693204,2011,5,15,0,9
0.353827,2011,5,16,0,9
0.197357,2011,5,17,0,9
0.072385,2011,5,18,0,9
0,2011,5,19,0,9
0,2011,5,20,0,9
0,2011,5,21,0,9
0,2011,5,22,0,9
0,2011,5,23,0,9
0,2011,5,0,0,10
0,2011,5,1,0,10
0,2011,5,2,0,10
0,2011,5,3,0,10
0,2011,5,4,0,10
0,2011,5,5,0,10
0.108974,2011,5,6,0,10
0.62604,2011,5,7,0,10
0.225721,2011,5,8,0,10
0.726641,2011,5,9,0,10
1,2011,5,10,0,10
1,2011,5,11,0,10
0.390864,2011,5,12,0,10
0.316776,2011,5,13,0,10
0.228986,2011,5,14,0,10
0.225713,2011,5,15,0,10
0.0716698,2011,5,16,0,10
0.0604906,2011,5,17,0,10
0.044241,2011,5,18,0,10
0,2011,5,19,0,10
0,2011,5,20,0,10
0,2011,5,21,0,10
0,2011,5,22,0,10
0,2011,5,23,0,10
0,2011,5,0,0,11
0,2011,5,1,0,11
0,2011,5,2,0,11
0,2011,5,3,0,11
0,2011,5,4,0,11
0,2011,5,5,0,11
0.111737,2011,5,6,0,11
0.647319,2011,5,7,0,11
0.958589,2011,5,8,0,11
1,2011,5,9,0,11
0.693894,2011,5,10,0,11
0.802044,2011,5,11,0,11
0.783219,2011,5,12,0,11
0.742434,2011,5,13,0,11
0.648657,2011,5,14,0,11
0.508056,2011,5,15,0,11
0.406631,2011,5,16,0,11
0.102892,2011,5,17,0,11
0.0374871,2011,5,18,0,11
0,2011,5,19,0,11
0,2011,5,20,0,11
0,2011,5,21,0,11
0,2011,5,22,0,11
0,2011,5,23,0,11
0,2011,5,0,0,12
0,2011,5,1,0,12
0,2011,5,2,0,12
0,2011,5,3,0,12
0,2011,5,4,0,12
0,2011,5,5,0,12
0.0013766,2011,5,6,0,12
0.118217,2011,5,7,0,12
0.65518,2011,5,8,0,12
0.576618,2011,5,9,0,12
0.692982,2011,5,10,0,12
0.643565,2011,5,11,0,12
0.620316,2011,5,12,0,12
0.810073,2011,5,13,0,12
0.322796,2011,5,14,0,12
0.431186,2011,5,15,0,12
0.516277,2011,5,16,0,12
0.32432,2011,5,17,0,12
0.0429397,2011,5,18,0,12
0,2011,5,19,0,12
0,2011,5,20,0,12
0,2011,5,21,0,12
0,2011,5,22,0,12
0,2011,5,23,0,12
0,2011,5,0,0,13
0,2011,5,1,0,13
0,2011,5,2,0,13
0,2011,5,3,0,13
0,2011,5,4,0,13
0,2011,5,5,0,13
0.0384598,2011,5,6,0,13
0.258523,2011,5,7,0,13
0.170841,2011,5,8,0,13
0.225853,2011,5,9,0,13
0.705437,2011,5,10,0,13
0.763056,2011,5,11,0,13
0.519179,2011,5,12,0,13
0.821085,2011,5,13,0,13
0.609699,2011,5,14,0,13
1,2011,5,15,0,13
0.325,2011,5,16,0,13
0.625148,2011,5,17,0,13
0.102144,2011,5,18,0,13
0,2011,5,19,0,13
0,2011,5,20,0,13
0,2011,5,21,0,13
0,2011,5,22,0,13
0,2011,5,23,0,13
0,2011,5,0,0,14
0,2011,5,1,0,14
0,2011,5,2,0,14
0,2011,5,3,0,14
0,2011,5,4,0,14
0,2011,5,5,0,14
0.121966,2011,5,6,0,14
0.651852,2011,5,7,0,14
0.968003,2011,5,8,0,14
1,2011,5,9,0,14
0.85595,2011,5,10,0,14
0.871956,2011,5,11,0,14
0.576327,2011,5,12,0,14
0.682481,2011,5,13,0,14
0.806507,2011,5,14,0,14
0.184277,2011,5,15,0,14
0.200178,2011,5,16,0,14
0.380021,2011,5,17,0,14
0.03874,2011,5,18,0,14
0,2011,5,19,0,14
0,2011,5,20,0,14
0,2011,5,21,0,14
0,2011,5,22,0,14
0,2011,5,23,0,14
0,2011,5,0,0,15
0,2011,5,1,0,15
0,2011,5,2,0,15
0,2011,5,3,0,15
0,2011,5,4,0,15
0,2011,5,5,0,15
0.0441772,2011,5,6,0,15
0.461549,2011,5,7,0,15
0.524966,2011,5,8,0,15
0.871754,2011,5,9,0,15
0.867554,2011,5,10,0,15
0.828118,2011,5,11,0,15
0.758226,2011,5,12,0,15
0.560472,2011,5,13,0,15
0.661099,2011,5,14,0,15
0.437093,2011,5,15,0,15
0.193541,2011,5,16,0,15
0.101197,2011,5,17,0,15
0.106195,2011,5,18,0,15
0,2011,5,19,0,15
0,2011,5,20,0,15
0,2011,5,21,0,15
0,2011,5,22,0,15
0,2011,5,23,0,15
0,2011,5,0,0,16
0,2011,5,1,0,16
0,2011,5,2,0,16
0,2011,5,3,0,16
0,2011,5,4,0,16
0,2011,5,5,0,16
0.100266,2011,5,6,0,16
0.401291,2011,5,7,0,16
0.856886,2011,5,8,0,16
0.942942,2011,5,9,0,16
0.854122,2011,5,10,0,16
1,2011,5,11,0,16
0.975822,2011,5,12,0,16
0.860611,2011,5,13,0,16
0.868207,2011,5,14,0,16
0.826701,2011,5,15,0,16
0.957585,2011,5,16,0,16
0.643415,2011,5,17,0,16
0.0593152,2011,5,18,0,16
0,2011,5,19,0,16
0,2011,5,20,0,16
0,2011,5,21,0,16
0,2011,5,22,0,16
0,2011,5,23,0,16
0,2011,5,0,0,17
0,2011,5,1,0,17
0,2011,5,2,0,17
0,2011,5,3,0,17
0,2011,5,4,0,17
0,2011,5,5,0,17
0.130643,2011,5,6,0,17
0.676255,2011,5,7,0,17
0.980132,2011,5,8,0,17
1,2011,5,9,0,17
0.933627,2011,5,10,0,17
0.396579,2011,5,11,0,17
0.844316,2011,5,12,0,17
0.644753,2011,5,13,0,17
0.539967,2011,5,14,0,17
0.722066,2011,5,15,0,17
0.336664,2011,5,16,0,17
0.0873638,2011,5,17,0,17
0.0802303,2011,5,18,0,17
0,2011,5,19,0,17
0,2011,5,20,0,17
0,2011,5,21,0,17
0,2011,5,22,0,17
0,2011,5,23,0,17
0,2011,5,0,0,18
0,2011,5,1,0,18
0,2011,5,2,0,18
0,2011,5,3,0,18
0,2011,5,4,0,18
0,2011,5,5,0,18
0.059305,2011,5,6,0,18
0.306112,2011,5,7,0,18
0.923157,2011,5,8,0,18
0.694976,2011,5,9,0,18
0.782573,2011,5,10,0,18
0.83775,2011,5,11,0,18
0.318356,2011,5,12,0,18
0.150964,2011,5,13,0,18
0.584872,2011,5,14,0,18
0.395223,2011,5,15,0,18
0.121723,2011,5,16,0,18
0.256813,2011,5,17,0,18
0.0162128,2011,5,18,0,18
0,2011,5,19,0,18
0,2011,5,20,0,18
0,2011,5,21,0,18
0,2011,5,22,0,18
0,2011,5,23,0,18
0,2011,5,0,0,19
0,2011,5,1,0,19
0,2011,5,2,0,19
0,2011,5,3,0,19
0,2011,5,4,0,19
